ID,Credit_Score
0x1a657,Standard
0x658e,Good
0x1df54,Standard
0x1a416,Standard
0x13f87,Standard
0x169a1,Poor
0x17ed2,Poor
0x15008,Standard
0x1d166,Standard
0x3c99,Poor
0x55ed,Standard
0x4102,Poor
0x8686,Standard
0x16f8b,Good
0x65e5,Poor
0x1634e,Good
0x14bf8,Good
0x4aa0,Standard
0x5700,Standard
0xfbac,Standard
0x15856,Good
0xe51b,Poor
0x18ead,Standard
0x14f1d,Standard
0xb00f,Good
0x1c5bc,Poor
0x11332,Standard
0x11712,Standard
0x19af4,Standard
0xe058,Poor
0x11bb0,Poor
0x5394,Poor
0xb3f4,Standard
0xa8ef,Poor
0x6921,Standard
0x14e2a,Poor
0x17595,Standard
0x5c29,Poor
0xb640,Poor
0x7972,Good
0x1c03f,Good
0x18bee,Poor
0xaa7b,Standard
0x149fe,Good
0x1931f,Standard
0x9586,Poor
0x147b4,Good
0x1708e,Good
0x1410b,Standard
0x881e,Poor
0xdbed,Good
0x190a1,Standard
0x98e4,Standard
0x1a406,Good
0x1d25b,Good
0x1623b,Good
0xecd8,Standard
0xbe4d,Standard
0x1c7ac,Poor
0xc0d8,Good
0x9e3f,Standard
0x1d33c,Standard
0x1d843,Good
0x220e,Standard
0xaa7a,Standard
0x6450,Poor
0x1d8a0,Standard
0xd485,Poor
0x10941,Standard
0xc2ef,Good
0xdbb5,Poor
0x177af,Standard
0x12582,Standard
0xa6ad,Standard
0x1919b,Standard
0xe0d7,Standard
0x19395,Poor
0x7dc3,Good
0x4ff2,Standard
0xbabb,Standard
0x111ed,Standard
0x1876e,Poor
0x450c,Poor
0x1bbd6,Good
0xa086,Good
0xcf1e,Poor
0xaa2f,Standard
0x25ed,Standard
0xf675,Standard
0xaaa0,Good
0x108e4,Standard
0xd2ef,Standard
0x15006,Standard
0x15eab,Standard
0x1ad9a,Good
0xbb4a,Standard
0xfc8a,Standard
0x13ae4,Standard
0x1a9b4,Good
0x15cca,Poor
0xdc7a,Standard
0x16a0a,Good
0x10ec7,Standard
0x3edb,Standard
0x13d6a,Good
0x1ca9e,Good
0x964f,Poor
0x7a22,Good
0x12f48,Good
0x1d319,Standard
0x15d7a,Standard
0x1123f,Standard
0x13156,Poor
0x6f90,Standard
0x148ec,Good
0x12493,Good
0xb75b,Good
0xe2ba,Good
0xeac0,Standard
0x16399,Good
0xb7df,Poor
0x9796,Good
0xbe1f,Poor
0x10fe8,Standard
0xf9d8,Good
0x5dbe,Poor
0x102af,Good
0x1b82e,Poor
0x11618,Good
0xc9d9,Good
0x33b2,Standard
0xac8d,Poor
0x1a469,Standard
0x945d,Poor
0xc88f,Poor
0x12de6,Good
0x8eab,Poor
0xc3c8,Good
0x54bc,Standard
0x9ccc,Standard
0x19ae4,Good
0x1d933,Standard
0x17e4d,Good
0x107d6,Standard
0xb655,Standard
0x2064,Standard
0x116d1,Standard
0xa844,Good
0x1b98f,Poor
0xd7b9,Standard
0x17f6f,Standard
0x9adb,Good
0xb1cd,Good
0x7179,Standard
0x1a57b,Standard
0x74b9,Standard
0x1ab51,Good
0x18be4,Standard
0x9374,Standard
0x16dd6,Standard
0x1c54e,Standard
0x1dc1b,Standard
0x4e15,Standard
0x6107,Standard
0x1289b,Good
0x183ba,Standard
0x49e8,Standard
0x1d73d,Good
0x146d6,Good
0x2c0f,Standard
0x15eac,Standard
0x1efd,Good
0x15ba9,Poor
0x12be3,Standard
0x7867,Standard
0xd756,Standard
0x1004c,Standard
0x15354,Poor
0x15b4b,Poor
0x1ae66,Standard
0x1cf68,Poor
0x764a,Standard
0x101b4,Good
0x13f5c,Standard
0x10814,Poor
0x1e5fd,Good
0x14c90,Good
0xaed7,Standard
0x97a0,Poor
0x1b974,Poor
0x1cda1,Poor
0x1025b,Good
0x1dcf,Poor
0xf186,Good
0xc352,Standard
0x1d837,Good
0x1a2c5,Poor
0x1d7a7,Poor
0x6a11,Standard
0x6d63,Poor
0xc8d9,Standard
0xefe7,Good
0xced1,Standard
0xc380,Good
0x1b1f5,Poor
0x11bc3,Good
0x40f4,Poor
0x1b77e,Standard
0x7db7,Standard
0x18e35,Standard
0x19de3,Good
0x14a22,Standard
0xa1da,Good
0x126e1,Standard
0x1071c,Good
0xee11,Standard
0x17694,Poor
0x1aec2,Good
0x2d9c,Poor
0x13846,Poor
0x11836,Good
0x1b616,Standard
0x1727e,Good
0xcbfa,Standard
0x1d63,Standard
0xac1b,Standard
0x11aa4,Good
0xbbdd,Good
0x15f51,Standard
0x1df0,Standard
0x1cd95,Poor
0x1dc0f,Poor
0x1613c,Good
0xe8ec,Standard
0x1403e,Standard
0x3b5f,Good
0x1a7a3,Good
0x1cfa5,Standard
0x1a5eb,Standard
0x2b1b,Poor
0x16caa,Poor
0x1ff7,Poor
0x12938,Poor
0x7e00,Standard
0x107b2,Poor
0xf1ab,Poor
0xd6c3,Standard
0x17f59,Standard
0x13c87,Good
0xa494,Poor
0x12f43,Good
0x9135,Good
0xa184,Good
0x1ce5e,Standard
0x1da9d,Standard
0xa98c,Standard
0x134c5,Good
0x1546e,Standard
0x10315,Good
0x13d56,Standard
0x13753,Good
0x1db21,Good
0x1691e,Standard
0x16321,Standard
0x1578a,Poor
0xd7fa,Poor
0x9855,Standard
0x16e4f,Standard
0x1c9c8,Standard
0x1a114,Good
0xf690,Standard
0xb3a0,Good
0x67fe,Poor
0x153d7,Standard
0x1897f,Good
0x9173,Standard
0x8695,Standard
0x1e946,Poor
0x178d2,Standard
0xd575,Poor
0x1b1f8,Poor
0x1766f,Poor
0x26cf,Poor
0xc044,Standard
0x18e17,Good
0x15cfc,Good
0xf674,Standard
0x183f6,Standard
0xef33,Good
0x3cde,Standard
0x20c4,Standard
0x1848,Poor
0x17d3c,Poor
0x17dd7,Standard
0x14658,Standard
0x1da8d,Good
0xab2b,Good
0x10ef7,Good
0x86ef,Standard
0x1cd2f,Standard
0xe9a7,Poor
0x81c7,Good
0x18256,Standard
0xec31,Good
0x1b383,Good
0x19a4a,Standard
0x1d4a7,Poor
0x8071,Standard
0x16c97,Standard
0xc433,Standard
0x16945,Poor
0xb586,Standard
0xa93e,Good
0x9354,Standard
0xa730,Good
0x1e271,Standard
0x102a6,Standard
0xace7,Poor
0x4430,Poor
0x8482,Standard
0x18b41,Good
0x19ada,Standard
0x16ba8,Good
0x20e9,Good
0x1af62,Standard
0x4891,Standard
0xc17c,Standard
0x1895f,Poor
0x1926c,Standard
0xe995,Standard
0x1310d,Standard
0x167c0,Poor
0x1bbc,Standard
0x751e,Standard
0x9c85,Standard
0x1547b,Good
0x1940a,Good
0x14027,Poor
0x7fa2,Good
0x12ccb,Poor
0x1448f,Standard
0x18eb5,Standard
0x1d911,Standard
0x18bfd,Standard
0x1e56d,Poor
0x1de33,Good
0x990a,Poor
0x1d934,Standard
0x1a2e0,Poor
0x5371,Standard
0x160f3,Good
0x2537,Standard
0x14ad3,Standard
0xf3ae,Good
0x1b5e4,Good
0x12db1,Standard
0x1167a,Standard
0x3c85,Good
0x1727d,Good
0x19eec,Standard
0x1e57a,Poor
0x1be78,Good
0x11f7a,Standard
0xc7b8,Good
0x15aea,Standard
0x1a27f,Standard
0x66f9,Standard
0x7545,Poor
0xfdf5,Standard
0xeb93,Poor
0xe78f,Good
0x83fe,Good
0x18202,Good
0xc84d,Poor
0x3c07,Standard
0x128f2,Standard
0x549a,Standard
0xefdd,Standard
0x3672,Good
0x14ad8,Standard
0x156b5,Standard
0xf17e,Standard
0x78cc,Standard
0x1d05f,Good
0x12257,Standard
0x1935b,Poor
0x1e1e0,Poor
0x192a7,Poor
0x13a9b,Standard
0x24af,Standard
0x11b5d,Poor
0x17480,Good
0x1d80f,Good
0x10339,Standard
0xbbdb,Good
0x9a02,Standard
0x15e56,Standard
0x8f88,Poor
0xcd4b,Poor
0xe391,Standard
0x1a5ae,Standard
0xf47b,Poor
0x1e4e0,Poor
0xef46,Poor
0x1339e,Standard
0x189b1,Standard
0x16ce,Standard
0x18796,Poor
0x196bb,Standard
0x1c8a5,Good
0x732d,Good
0x1a289,Good
0x102ae,Good
0x11091,Good
0x1eb5,Standard
0x5b37,Good
0x15128,Good
0x1c3bd,Standard
0xe076,Standard
0x1a905,Good
0x2a5e,Standard
0x16dbe,Standard
0x8afa,Poor
0x6df8,Standard
0x1baf3,Standard
0x1b0d3,Standard
0x1991a,Standard
0x1df95,Standard
0x1ab07,Good
0xe2e0,Good
0x15b46,Poor
0x1827c,Good
0x1b6f0,Poor
0xf2dc,Good
0x1b2b4,Good
0x48cc,Good
0x16c8d,Standard
0x1bdbb,Standard
0x2144,Poor
0xc92d,Poor
0x9e87,Standard
0x6069,Poor
0x160a0,Poor
0x1dea0,Standard
0x17f2,Poor
0x111a6,Good
0x1940c,Good
0x91b9,Poor
0x1ddb1,Good
0x230a,Good
0x3781,Good
0x1b83b,Good
0x10d2f,Standard
0x6241,Good
0x17747,Good
0x147fa,Poor
0xc2db,Standard
0x12c12,Standard
0x12557,Standard
0x1e672,Standard
0x8bc4,Standard
0xdd58,Good
0x9b9a,Standard
0x1bfcd,Good
0x8b41,Standard
0x17ee,Poor
0x9f2f,Standard
0xf798,Standard
0x10bfb,Good
0x1dbd2,Good
0xd081,Good
0x108eb,Poor
0x1c801,Poor
0x1cb52,Good
0xeedd,Standard
0xd986,Good
0x18766,Good
0x1e68d,Standard
0x1a2f2,Good
0x40ae,Standard
0xfc23,Standard
0x15cb0,Standard
0x1c90e,Poor
0x112c9,Standard
0x14686,Standard
0x2e4e,Good
0x13ab4,Standard
0x9e00,Poor
0x7096,Standard
0x10399,Standard
0x1b865,Poor
0x14a30,Poor
0x1694a,Standard
0x15aa3,Good
0x168ee,Standard
0x9f22,Poor
0x1297e,Good
0xdc57,Standard
0x4244,Standard
0xc518,Poor
0x3883,Good
0x12bf1,Good
0x1b8c5,Poor
0x89c4,Good
0x1dda4,Good
0x7ca0,Poor
0xe9ac,Poor
0x1a940,Poor
0x75ba,Good
0x9406,Standard
0x6338,Standard
0xb773,Poor
0xfa7d,Poor
0x1be3f,Good
0x2edd,Good
0x11da7,Poor
0x7ff7,Good
0x1509c,Good
0x126e3,Standard
0x5511,Good
0x9e32,Poor
0xaff5,Standard
0x5ab4,Poor
0x156c1,Standard
0x12f7f,Good
0x3c1e,Standard
0x12636,Standard
0x16994,Standard
0xd3fe,Standard
0x1cf2b,Standard
0x12bb7,Standard
0x11f57,Good
0x1ff6,Poor
0x16c21,Good
0x1bdc9,Standard
0xa044,Good
0xe9b3,Standard
0xb589,Standard
0x1c681,Standard
0x1d2df,Good
0xdd6d,Standard
0xab5f,Good
0x7033,Standard
0x190c9,Poor
0x12714,Good
0x137cb,Good
0x10244,Good
0x19c37,Good
0x11641,Standard
0x19362,Poor
0x12800,Poor
0x1af19,Standard
0x53b5,Poor
0x118d5,Standard
0x9d13,Standard
0x14f10,Good
0x2a20,Good
0x93bd,Poor
0x7613,Good
0x12f6a,Good
0x4d34,Standard
0x4553,Good
0x1012e,Standard
0x14d66,Standard
0x8cfa,Standard
0x15da0,Standard
0xd79a,Poor
0x1947d,Poor
0xd247,Poor
0x20ac,Good
0xde19,Standard
0xb34c,Poor
0x1a707,Poor
0x9c9d,Good
0x1a392,Good
0x4b8c,Poor
0x2275,Good
0x18630,Standard
0x1e1cf,Good
0xca58,Poor
0xcfe2,Good
0x63be,Poor
0x12b40,Good
0x49dc,Poor
0x5cf3,Good
0x1c22e,Standard
0x8d6a,Standard
0x3b88,Standard
0xb76a,Good
0x12020,Standard
0x13542,Poor
0x656d,Standard
0x8468,Poor
0x94f6,Poor
0x182e8,Good
0xf471,Poor
0xb8db,Standard
0x1d581,Standard
0xc353,Standard
0x16b1f,Good
0x18ddb,Poor
0x129df,Poor
0x8355,Standard
0x19ace,Good
0x19782,Standard
0x516a,Standard
0x1debc,Standard
0x698d,Standard
0x36fd,Standard
0x14a15,Standard
0x90fa,Standard
0x17269,Good
0xba17,Standard
0x191cb,Standard
0x6a94,Standard
0x1694e,Standard
0x4f69,Standard
0x15352,Poor
0x1527d,Standard
0x13cc3,Standard
0xc58e,Good
0x12e7b,Poor
0x1649b,Good
0x1617c,Standard
0x11a1f,Standard
0xcd9f,Good
0x14a39,Standard
0x4776,Standard
0x13a05,Standard
0x12d87,Poor
0x179f4,Standard
0x1040a,Standard
0x17f47,Standard
0x27c0,Standard
0x1d8c5,Good
0x1618e,Poor
0xf57d,Standard
0x6661,Good
0x15cdf,Good
0x2161,Standard
0x122e7,Poor
0x1a1cc,Poor
0xa9c2,Standard
0x11c60,Standard
0x1813,Good
0xb28b,Standard
0x1c5c0,Poor
0xa8d5,Standard
0x1bf0b,Good
0x2ab4,Standard
0x6321,Standard
0x17e51,Good
0x1b276,Good
0x14c71,Good
0x1419b,Good
0x2b07,Poor
0x15a39,Standard
0x1cb42,Standard
0x1061a,Standard
0x1bfbd,Standard
0x3cb5,Standard
0x1a4c9,Poor
0xeb86,Standard
0x16eaf,Good
0x2bc9,Poor
0x74f3,Standard
0x13faf,Poor
0x9d14,Standard
0x1ae3e,Standard
0x17985,Standard
0x10e30,Poor
0x1c5de,Good
0x1415e,Standard
0x19f42,Good
0x18dc3,Poor
0xb1d4,Poor
0xf338,Standard
0x127d3,Standard
0xd520,Good
0x1d1d4,Good
0x1a3d1,Standard
0xe437,Poor
0x15c85,Standard
0xcb6e,Poor
0xb035,Standard
0x341b,Standard
0xab8a,Standard
0x1d632,Standard
0x386c,Good
0x4fde,Poor
0xdb44,Standard
0xdfbb,Standard
0x1e0f8,Standard
0x189ba,Standard
0x1c959,Standard
0x197ee,Standard
0xf3c8,Standard
0x1d940,Poor
0x61ec,Poor
0x1c49a,Standard
0x8911,Standard
0x179f5,Standard
0x1ccf4,Standard
0x14d52,Standard
0xaa9a,Good
0xfee8,Standard
0x8fe5,Standard
0x5512,Good
0x6dc5,Poor
0x19cb1,Standard
0xe5dc,Good
0xd133,Standard
0x18ea8,Standard
0x16731,Standard
0x1c2f0,Standard
0x2130,Standard
0x1c6a1,Poor
0x410c,Standard
0xba72,Standard
0xa972,Good
0x998f,Good
0x956c,Good
0x1b76,Standard
0x5706,Poor
0xa7da,Standard
0x136e9,Standard
0x486b,Good
0x10a0c,Standard
0x1c5cc,Good
0xe29e,Poor
0x16482,Poor
0x11616,Good
0x191e7,Standard
0x1d8ae,Poor
0x1c974,Standard
0x1cebf,Good
0x1646c,Standard
0x12373,Standard
0x1a7f1,Good
0xa847,Good
0x183fc,Standard
0x17d5c,Standard
0x416c,Good
0x85ac,Good
0xa104,Good
0x184cf,Standard
0x33b5,Standard
0x1346b,Standard
0x2179,Standard
0x1b7ad,Standard
0xe256,Standard
0x1d197,Good
0xc5cb,Poor
0x548d,Standard
0xda00,Good
0x53db,Standard
0x938c,Good
0x6114,Poor
0x135c8,Good
0x2ba1,Poor
0x3b0d,Good
0xbed2,Standard
0x38d6,Good
0x1c6b7,Good
0xda9d,Good
0x192cc,Standard
0x14935,Standard
0x110a6,Good
0x7200,Good
0x1c523,Good
0x124d4,Standard
0x189d4,Standard
0x431d,Poor
0x14b58,Poor
0x51ed,Standard
0xde5e,Good
0x1abe1,Poor
0x1d893,Good
0x15667,Poor
0x1aa61,Standard
0x1daf1,Standard
0x19a3d,Poor
0x10525,Good
0x7ee4,Poor
0xc8b2,Poor
0x1b2b6,Good
0x8628,Standard
0x1acf5,Poor
0xb9fb,Standard
0x5d8b,Poor
0x12b17,Standard
0xb1f9,Good
0x19c1c,Good
0x8e5a,Standard
0x12bf5,Good
0x91c7,Standard
0xec8f,Good
0x2eb7,Poor
0x14c25,Good
0x19059,Good
0x1e901,Poor
0x13de6,Standard
0x2c03,Poor
0x12e0a,Standard
0x15cf1,Standard
0x9104,Standard
0x15853,Good
0xd789,Good
0x12990,Standard
0xb0cc,Poor
0x9781,Standard
0x281b,Good
0x1af6a,Standard
0x6c66,Standard
0x434a,Poor
0x13636,Poor
0xde5d,Good
0x14723,Poor
0x10239,Good
0x15443,Good
0x576a,Poor
0x3c36,Good
0x11c6d,Good
0x76b6,Good
0xc870,Good
0x12d7b,Good
0x16b0,Standard
0x909b,Poor
0x722c,Good
0x1ab2a,Good
0x192d,Poor
0x15655,Good
0x5db3,Good
0x1bd0e,Poor
0x18384,Good
0xa82a,Standard
0x1160b,Poor
0x15200,Standard
0x11580,Standard
0x7ad8,Poor
0xb5d0,Standard
0x19069,Standard
0xe167,Good
0x1e757,Standard
0x11563,Standard
0x9679,Poor
0x16694,Poor
0x113a8,Good
0x16b60,Standard
0xde52,Standard
0x1e017,Good
0x1f37,Standard
0x19008,Standard
0xb25a,Standard
0xa937,Standard
0x10c28,Standard
0x13b16,Standard
0x105de,Standard
0x83e3,Standard
0x3606,Good
0x5f0f,Poor
0xe03d,Poor
0xe6ef,Poor
0x1d206,Poor
0xe0d1,Standard
0x3f8d,Standard
0x18d4,Poor
0x1c3f4,Standard
0x1607,Good
0xb5ff,Standard
0x12d3e,Good
0x10bde,Poor
0xdb47,Standard
0x19783,Standard
0x14c62,Standard
0x1b774,Good
0xb180,Standard
0xd087,Good
0xed3c,Standard
0x1a539,Standard
0x3e10,Good
0x1528e,Poor
0xb09c,Standard
0x14190,Standard
0x272e,Good
0xfe90,Standard
0x17d5f,Standard
0x1bf45,Poor
0x1adb4,Poor
0x14c78,Good
0x1dce3,Poor
0x17b74,Standard
0x109f8,Standard
0xe16d,Good
0x19bd4,Good
0xc707,Poor
0x1be0c,Poor
0xb8ec,Standard
0x97ce,Standard
0x17d18,Standard
0x5022,Standard
0x4d0d,Good
0x1940b,Good
0x1d01d,Good
0x5060,Good
0xe032,Standard
0xb94b,Good
0x1a769,Standard
0x1a311,Standard
0x4e82,Good
0x8d08,Poor
0x181c6,Poor
0x3d2a,Standard
0x10d91,Standard
0x5a25,Standard
0x16f4d,Standard
0x16f12,Standard
0x1267f,Good
0x1716c,Standard
0x327a,Good
0xfee6,Standard
0xaf8b,Good
0x1d108,Standard
0x11afd,Standard
0xb66a,Poor
0x12d8b,Poor
0x17bd5,Poor
0x12d29,Good
0x26ad,Standard
0xc955,Standard
0x1327f,Standard
0x14a00,Good
0x1daa5,Good
0x14634,Poor
0xf8db,Standard
0x1c19f,Poor
0x1052b,Standard
0xada9,Standard
0x1c4a6,Standard
0xf950,Poor
0xc66a,Standard
0x3530,Good
0x18faf,Standard
0x1dc41,Standard
0x1cb8b,Poor
0x1154b,Standard
0x10f4b,Standard
0x538f,Poor
0x85e8,Good
0xa398,Standard
0x1cf97,Standard
0x1a7d,Poor
0x138c7,Good
0x1d388,Good
0x11bc7,Good
0xef87,Standard
0xae98,Good
0x19e1,Standard
0x1c453,Standard
0x174c9,Standard
0x14385,Good
0xfb9b,Poor
0x11317,Standard
0xeca6,Standard
0x1b17,Standard
0x7a61,Good
0xa59b,Standard
0x17d42,Poor
0xd60f,Good
0x98cf,Good
0x36eb,Standard
0xe7c8,Standard
0x14cf2,Poor
0x1427e,Good
0x101d9,Poor
0x81e2,Standard
0xe8e6,Standard
0x195df,Standard
0x1cb22,Poor
0x8d51,Poor
0x1d1a8,Good
0x1afdc,Standard
0xb709,Good
0x18edc,Standard
0xed97,Poor
0x140fd,Standard
0x7a70,Good
0x11689,Good
0x3bf1,Poor
0x1da68,Good
0x1aadf,Standard
0xe2b8,Good
0x17d60,Standard
0x16e39,Poor
0x3f3d,Poor
0x1305c,Good
0x9d51,Standard
0xdb5d,Standard
0x12369,Standard
0x116e3,Standard
0x8a23,Poor
0x8aba,Poor
0x186c7,Standard
0x91c8,Standard
0x12c5d,Poor
0x1d922,Standard
0x1e518,Poor
0xe11f,Standard
0x43c4,Poor
0x12306,Standard
0x155fb,Poor
0x12b29,Standard
0x1200c,Standard
0x1e56e,Poor
0x13514,Poor
0x171fd,Poor
0xb77e,Poor
0x4d29,Standard
0x6b30,Standard
0x1335d,Standard
0x17288,Good
0x1c850,Standard
0xa8c6,Standard
0x14f24,Standard
0x16bcc,Good
0x5ed1,Standard
0xb57b,Standard
0x830c,Good
0x14ac8,Poor
0x32cb,Good
0x12ef4,Standard
0x3e9a,Poor
0x13695,Standard
0x135ea,Standard
0x19ac5,Standard
0x1ad98,Good
0xd656,Poor
0xb57f,Standard
0xa5e0,Good
0x16b01,Standard
0xcfe0,Good
0x1a417,Standard
0xc6af,Good
0x1def8,Standard
0x1f0f,Good
0x314e,Standard
0xd872,Standard
0x3308,Good
0x1ce9c,Poor
0x1da3c,Standard
0x1735f,Good
0x1cdcc,Good
0x1b1df,Good
0x1c94f,Poor
0x18b01,Standard
0x5d73,Poor
0x1db3e,Standard
0x13e4f,Poor
0x1f20,Good
0x17137,Good
0x1c5ba,Poor
0x16bed,Standard
0x1d237,Standard
0x480d,Standard
0xdace,Poor
0xc773,Poor
0x19446,Standard
0x126be,Good
0x458c,Standard
0x1b714,Standard
0xc944,Standard
0x116bf,Standard
0x14c32,Standard
0x9617,Good
0x60bf,Standard
0xb67d,Standard
0xa40a,Poor
0x13a91,Standard
0x12642,Standard
0x56cc,Standard
0x3d62,Standard
0x12fb2,Standard
0x15522,Standard
0x69de,Poor
0x4b4e,Poor
0x878a,Standard
0xa993,Standard
0x139f3,Standard
0x104fb,Good
0x145ab,Good
0x8ce3,Standard
0x1b1c2,Poor
0x9ad1,Standard
0x5e7a,Standard
0x18653,Standard
0x1819f,Good
0x2fbf,Standard
0xc414,Poor
0xdc3f,Good
0x146d0,Standard
0xeebc,Poor
0x7c34,Standard
0xa1fe,Poor
0x36d2,Poor
0x16cdd,Poor
0xe197,Poor
0xf711,Poor
0x5505,Poor
0xe24b,Standard
0x33c6,Standard
0x173b5,Standard
0x945b,Poor
0x10343,Good
0x19e08,Standard
0xc887,Good
0x1e696,Standard
0x1c6f4,Standard
0x1e2f1,Standard
0xd734,Standard
0x14941,Standard
0x5293,Standard
0x731e,Poor
0x87e5,Standard
0x422d,Standard
0x1dc16,Standard
0x16fb6,Standard
0x1283d,Good
0x10970,Good
0xc051,Poor
0xc70f,Good
0xbdc8,Good
0x1bf8f,Good
0x11354,Standard
0xb0da,Good
0x539f,Good
0x2745,Standard
0x13b01,Standard
0x11131,Standard
0x1aa97,Poor
0x1a718,Good
0x8865,Standard
0x24ae,Standard
0x9c49,Poor
0x2a75,Good
0x995f,Standard
0x19697,Standard
0x7a4b,Standard
0x9e76,Poor
0x18c3c,Standard
0x17415,Standard
0x3bcd,Good
0x1d31d,Standard
0x6189,Standard
0xadf0,Poor
0x8b98,Standard
0x67e6,Standard
0x55ba,Standard
0x3262,Standard
0x1635c,Standard
0x9819,Good
0x11ac7,Standard
0x196f,Poor
0x1b50a,Standard
0x167a6,Standard
0x836f,Good
0x1d4fa,Poor
0x100fe,Standard
0x13a95,Standard
0xd0fe,Good
0xb521,Good
0x12031,Good
0x3db6,Standard
0x1bb2f,Poor
0x1b288,Poor
0x1d120,Standard
0x620e,Standard
0x47ad,Poor
0xac2a,Standard
0x1256f,Good
0x7df4,Poor
0xcbb4,Standard
0x1e64f,Good
0xacc4,Standard
0x1e7ac,Poor
0xcf0b,Standard
0xe3ab,Good
0x2a9c,Good
0x5dc8,Good
0xac6e,Poor
0x1e8e5,Poor
0x1bb79,Good
0x50d7,Good
0xdbae,Poor
0x4ee4,Poor
0xdc80,Standard
0xeb4d,Good
0x1a26e,Standard
0x12c44,Standard
0xdb53,Poor
0xe781,Poor
0x19fd0,Poor
0xd1db,Standard
0x8902,Standard
0x16ef9,Standard
0x16fc5,Good
0x6dc3,Poor
0x1642e,Poor
0xf1c2,Poor
0x16a54,Standard
0x9bce,Poor
0xa3f4,Poor
0x12707,Standard
0x12eac,Poor
0xcc47,Standard
0x1c945,Standard
0x18b57,Standard
0x181ae,Poor
0x19be0,Good
0x16e76,Good
0x1575c,Good
0x10724,Standard
0x5be0,Good
0x12683,Good
0xae3b,Standard
0x14873,Standard
0x18de,Standard
0x9faf,Poor
0xd1cb,Poor
0x1c345,Standard
0x2c58,Poor
0x39fd,Standard
0x14168,Good
0x6803,Poor
0x13cd4,Good
0x1863a,Poor
0x6631,Standard
0x18d0e,Standard
0x1be00,Good
0xa567,Good
0x1946e,Standard
0x1963f,Standard
0x18f82,Good
0x1e157,Poor
0x1de1f,Standard
0x16432,Poor
0x1180f,Standard
0xf1ad,Poor
0xb325,Good
0x1693f,Poor
0x1e14c,Poor
0x1b8a,Poor
0x1652a,Good
0x95b2,Good
0xc931,Poor
0xcaab,Good
0x11f10,Standard
0x1233d,Poor
0x1272a,Poor
0x16a6b,Standard
0x1d568,Standard
0xb7c6,Standard
0xd9da,Standard
0x18458,Standard
0xf833,Standard
0x306a,Good
0x9d10,Standard
0x1a98e,Poor
0x632a,Poor
0x198b5,Good
0xd447,Poor
0xb453,Good
0x11a69,Poor
0x7def,Poor
0xeafa,Good
0x2136,Good
0x13e53,Poor
0x15d75,Poor
0x73fe,Good
0x16104,Standard
0x15acf,Poor
0xf45b,Standard
0x3024,Good
0x8631,Standard
0xe30e,Poor
0x105b0,Standard
0x9013,Poor
0x87e0,Standard
0x48ef,Good
0x1a510,Poor
0xc25e,Good
0x424f,Poor
0x54df,Poor
0x19606,Standard
0xe47f,Standard
0x1bdc4,Standard
0x16d0f,Standard
0x106c3,Standard
0x1908,Standard
0x1aaa8,Standard
0x13441,Good
0x9980,Standard
0x4bd6,Standard
0x180ec,Standard
0xe4bb,Standard
0x18bc4,Standard
0x19940,Good
0xf616,Standard
0x1824b,Standard
0x2aa4,Poor
0x140cd,Poor
0x6565,Good
0x59ce,Good
0x6a7f,Standard
0x1da8,Good
0x38b7,Standard
0xa75e,Standard
0x1ace,Standard
0x18696,Standard
0x1454a,Poor
0x78e5,Poor
0x1536a,Poor
0xec85,Standard
0x16b85,Standard
0x1209c,Standard
0x1d0ab,Standard
0x19723,Standard
0x1a7d5,Standard
0x10e0b,Standard
0x13ea7,Good
0xd6da,Good
0x10d02,Standard
0x17ff0,Standard
0x186cb,Standard
0x12314,Good
0x1c431,Poor
0x11334,Standard
0xf40f,Poor
0xe7e1,Good
0x19ceb,Good
0x1c17d,Poor
0xa042,Good
0x1c013,Standard
0xce1b,Good
0x822a,Poor
0x10140,Standard
0x197d6,Good
0x10a53,Good
0x1ab45,Poor
0x1bf74,Standard
0x3030,Poor
0x16187,Good
0x185dd,Poor
0x12a9e,Good
0x1b14c,Good
0x411c,Poor
0x2cb5,Standard
0x6079,Good
0x1a66a,Poor
0x16c68,Good
0x5215,Good
0x1b677,Standard
0x113e6,Standard
0x7ad1,Good
0x1b1b1,Poor
0x16b23,Good
0x1c097,Good
0x57b3,Good
0x8da7,Standard
0x155c3,Poor
0x1baea,Standard
0x1820,Poor
0xbeac,Standard
0x173bf,Standard
0x17fe2,Standard
0x9f84,Good
0x19d3e,Poor
0x8fcc,Poor
0x14c16,Poor
0xb269,Good
0x150a8,Standard
0x49a3,Poor
0x1b4e1,Good
0x15098,Good
0x1412c,Standard
0xa964,Poor
0xb686,Good
0x122f1,Poor
0x1a143,Standard
0x4885,Standard
0x9a2b,Standard
0x6b26,Good
0x35e7,Standard
0x1ab1a,Good
0x1b18b,Good
0xab0c,Poor
0x13faa,Poor
0x1b463,Standard
0x11d07,Standard
0x76c3,Standard
0x1b473,Poor
0x18b93,Good
0x1d7fc,Standard
0x11178,Standard
0x3ef0,Good
0x18943,Good
0x3051,Good
0x15e2e,Poor
0xe1fa,Standard
0x1d537,Good
0x5ddf,Good
0x7b8d,Poor
0xada6,Standard
0xe832,Standard
0x1a746,Good
0x8515,Good
0x1bd99,Good
0x10957,Good
0x67f8,Standard
0x18c9d,Good
0x36e0,Standard
0x13a85,Good
0x1dff0,Poor
0x6d51,Poor
0x157a0,Good
0xf427,Standard
0xa5c0,Good
